Caption,Comments,Likes,URL
"Spring Summer 2021 Man  Campaign

Art director: Fabien Baron @fabienbaron
Photographs: Craig McDean @craigmcdeanstudio
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal
Thank you @parkervannoord and @abbychampion 

#zaraman #zaracampaign #ss21 @zaraman",281,49907,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/162082139_300918051397748_7747991604838991844_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=akQu5V4nmnwAX_ZPsM9&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=481cc3b2c4c13626dcff83d4368a0a12&oe=61634125&_nc_sid=86f79a
"Spring Summer 2021 Woman Campaign
Art director: Fabien Baron @fabienbaron
Photographs: Steven Meisel #StevenMeisel
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal

Thank you @achenrin, @abbychampion and @mona_tougaard
#zarawoman #zaracampaign #ss21",436,59925,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161713045_185731019794710_6626001108434141427_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vygda_fFOaEAX8rVs88&edm=APU89FABAAAA&ccb=7-4&oh=ec28570714196b05cbeb5c32947fe9c2&oe=6164A255&_nc_sid=86f79a
"Spring Summer 2021 Woman Campaign
Film director: Fabien Baron @fabienbaron
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal

Thank you @achenrin, @abbychampion and @mona_tougaard
#zarawoman #zaracampaign #ss21",204,20041,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161327019_145689934114315_2091000043073284608_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=r0K96vYC_mkAX-w1Kr3&edm=APU89FABAAAA&ccb=7-4&oh=d10863af02d70c3220cb1fce02914136&oe=615F8F78&_nc_sid=86f79a
"Spring Summer 2021 Woman Campaign
Art director: Fabien Baron @fabienbaron
Photographs: Steven Meisel #StevenMeisel
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal

Thank you @achenrin, @abbychampion and @mona_tougaard
#zarawoman #zaracampaign #ss21",698,86409,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161305284_491900195302251_2577167906902593034_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ScN9a1Bd2qoAX98tHPg&edm=APU89FABAAAA&ccb=7-4&oh=d735b33ec7eed9509c935dfd37994cfe&oe=61638BBE&_nc_sid=86f79a
Spring Summer 2021 Collection available on 03.18.2021 @zarakids #zarakids,310,25907,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161473945_237606368071638_4338664606221078607_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=j-35FehJxicAX8bEWqf&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=555e6e39670a818f3400db53bbcabf58&oe=615F7ED9&_nc_sid=86f79a
Spring Summer 2021 Collection available on 03.18.2021 #zarawoman,287,36693,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/160100538_440772820483515_2461233242621003908_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Mzbzp6oyirQAX9VVp0E&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=3dab521146568e83b7425219e0628ce3&oe=615F2622&_nc_sid=86f79a
Spring Summer 2021 Collection available on 03.18.2021 @zaraman #zaraman,165,28905,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161738458_272704717917309_8284984359960096171_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=UuX1EuYPZnAAX9q-asX&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=09f96419675922d31bc0c22771f2ce38&oe=615F7628&_nc_sid=86f79a
Spring Summer 2021 Campaign | Coming Soon @zarakids #zarakids,478,77047,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/160072534_4386294644720763_6773447014891125619_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uwU51CCl-DgAX_EC9ey&edm=ALQROFkBAAAA&ccb=7-4&oh=7a364189e350bb39afb88dff7df771fb&oe=616502E0&_nc_sid=30a2ef&ig_cache_key=MjUyNzk2MjcxNDM5NjM1Nzg1Mg%3D%3D.2-ccb7-4
Spring Summer 2021 Campaign | Coming Soon  #zarawoman,320,43576,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158883586_225601789300314_4523598083291539590_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Gnmv8q2TvcMAX8zkCHl&edm=ALQROFkBAAAA&ccb=7-4&oh=30436850af4a5c4e8789572422cadd3c&oe=61634FA4&_nc_sid=30a2ef&ig_cache_key=MjUyNzgwMDE5Njk3NzY3MjAyMw%3D%3D.2-ccb7-4
Spring Summer 2021 Campaign | Coming Soon @zaraman #zaraman,168,38740,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/159207651_467299727741156_2273136960056980050_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=QHWkhp2rKEQAX_CHQmK&edm=ALQROFkBAAAA&ccb=7-4&oh=b5fbb57368bba4ba327b81304add0a59&oe=6164481E&_nc_sid=30a2ef&ig_cache_key=MjUyNzY0ODAwMDAyMTg2NDYzMA%3D%3D.2-ccb7-4
Denim collection #zarawoman,655,91599,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158919984_793890607923139_8329771901208335986_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=pq3G5gmuc1MAX9Z2se-&edm=ALQROFkBAAAA&ccb=7-4&oh=9371b03ba21e4524acaad634a8794d3b&oe=61643716&_nc_sid=30a2ef&ig_cache_key=MjUyNjQ3NjE2MjM0NDE4ODk3MQ%3D%3D.2-ccb7-4
Denim on denim #zarawoman,545,98897,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/159144897_1056832154808465_3740586867819407980_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2k65-OZTyJ8AX9m3Yky&edm=ALQROFkBAAAA&ccb=7-4&oh=a95e7d1762c94590ae0c198135cafd40&oe=61641F95&_nc_sid=30a2ef&ig_cache_key=MjUyNjM4NTQ0OTA2NDA4MDY0OQ%3D%3D.2-ccb7-4
Denim collection #zarawoman,303,84007,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158291322_908974126598491_2687635429380522139_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=YJT84bzjR7AAX98vYJP&edm=ALQROFkBAAAA&ccb=7-4&oh=ce0de62fa5db8a227c838f7b6bfd3dfe&oe=61631A1A&_nc_sid=30a2ef&ig_cache_key=MjUyNjE5MDQzMDE0ODk2MzU0MQ%3D%3D.2-ccb7-4
Orange vibes @zarakids,238,52302,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/159643583_183667979941103_3953823784187662622_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XGisC1MHMQsAX-yZLQw&edm=ALQROFkBAAAA&ccb=7-4&oh=7469be3908d799051c61e2c54ad9d8fb&oe=616393EF&_nc_sid=30a2ef&ig_cache_key=MjUyNTgxMzM3NTMzMDkzNTc2Mw%3D%3D.2-ccb7-4
Orange vibes @zarakids,188,46359,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158500526_426571125272891_638161571544403477_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=AHDT4_LeBOkAX9j_OQ8&edm=ALQROFkBAAAA&ccb=7-4&oh=67f18f03cbdea1a06baf63eac7c40a95&oe=6163D59F&_nc_sid=30a2ef&ig_cache_key=MjUyNTY0MjQ2OTgzMjc4MDUxMg%3D%3D.2-ccb7-4
Orange vibes @zarakids,172,44947,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158431554_292242718956495_8460896508962161162_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=TYPbU-0S6asAX_pFqGv&edm=ALQROFkBAAAA&ccb=7-4&oh=cd9bd34334059671fbc01e0c7b1835e7&oe=6163D185&_nc_sid=30a2ef&ig_cache_key=MjUyNTU0NzQwNTM0NTM5NjQ3OQ%3D%3D.2-ccb7-4
Print shirt #zarawoman,639,101304,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/158317514_136869808318895_4792364943232328573_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ZdaQbJ8rM5wAX9-hhrM&edm=ALQROFkBAAAA&ccb=7-4&oh=c16c1c266e58e053466329189731ede1&oe=6163960F&_nc_sid=30a2ef&ig_cache_key=MjUyMjczODYyNTU3NDQxMTI3Mg%3D%3D.2-ccb7-4
Buttoned pencil skirt #zarawoman,443,117167,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/156768078_257171789233144_438586351507216084_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BFSntnfWL6IAX_5aRdT&edm=ALQROFkBAAAA&ccb=7-4&oh=3a07cb1ca5eb5913984ebd910d1902d5&oe=6164C3DB&_nc_sid=30a2ef&ig_cache_key=MjUyMjU3NjI0NjgzNjQ5MTg0Nw%3D%3D.2-ccb7-4
